bath,balcony,price,total_sqft_float,bhk,price_per_sqft
2.0,2.0,57.9,1196.0,2,4841.13712374582
2.0,3.0,55.0,1125.0,2,4888.888888888889
2.0,2.0,68.0,1250.0,2,5440.0
2.0,2.0,56.8,1125.0,2,5048.888888888889
2.0,1.0,47.0,957.0,2,4911.180773249739
2.0,1.0,54.8,1125.0,2,4871.111111111111
2.0,3.0,73.0,1270.0,2,5748.031496062992
2.0,2.0,46.7,950.0,2,4915.789473684211
2.0,2.0,49.86,1019.0,2,4893.032384690873
2.0,2.0,65.0,1144.0,2,5681.818181818182
2.0,2.0,60.0,1135.0,2,5286.343612334802
2.0,2.0,53.67,1102.0,2,4870.235934664247
2.0,1.0,50.18,1026.0,2,4890.83820662768
2.0,1.0,50.0,1100.0,2,4545.454545454545
2.0,2.0,57.95,1196.0,2,4845.3177257525085
2.0,1.0,69.0,1146.0,2,6020.942408376964
3.0,1.5843757375501535,78.0,1575.0,3,4952.380952380952
3.0,1.0,90.0,1610.0,3,5590.062111801242
3.0,1.0,89.0,1469.0,3,6058.543226684819
3.0,3.0,98.0,1840.0,3,5326.086956521739
3.0,3.0,105.0,1583.0,3,6632.975363234365
3.0,1.0,72.0,1350.0,3,5333.333333333333
3.0,3.0,123.0,1900.0,3,6473.684210526316
2.0,1.0,69.0,1305.0,3,5287.35632183908
3.0,2.0,94.0,1785.0,3,5266.106442577031
3.0,2.0,90.0,1525.0,3,5901.639344262295
3.0,2.0,83.0,1550.0,3,5354.8387096774195
3.0,3.0,86.45,1650.0,3,5239.393939393939
3.0,2.0,90.0,1595.0,3,5642.633228840125
3.0,2.0,100.0,1710.0,3,5847.953216374269
3.0,3.0,110.0,1730.0,3,6358.381502890174
3.0,1.0,73.0,1435.0,3,5087.1080139372825
2.0,2.0,58.0,1130.0,3,5132.743362831859
3.0,2.0,100.0,1710.0,3,5847.953216374269
3.0,3.0,105.0,1680.0,3,6250.0
3.0,3.0,119.0,1910.0,3,6230.366492146597
3.0,1.0,89.0,1469.0,3,6058.543226684819
2.0,2.0,68.5,1385.0,3,4945.848375451264
3.0,2.0,88.0,1595.0,3,5517.241379310345
3.0,2.0,125.0,2122.0,3,5890.66918001885
3.0,2.0,115.0,1730.0,3,6647.398843930636
3.0,2.0,115.0,1950.0,3,5897.4358974358975
3.0,2.0,85.0,1550.0,3,5483.870967741936
2.0,1.0,60.0,1108.0,3,5415.162454873646
3.0,2.0,95.0,1800.0,3,5277.777777777777
3.0,2.0,85.0,1650.0,3,5151.515151515152
2.0,2.0,90.0,1485.0,3,6060.606060606061
4.0,3.0,250.0,3800.0,4,6578.9473684210525
4.0,2.0,220.0,3951.0,4,5568.2105796001015
4.0,3.0,205.0,3800.0,4,5394.736842105263
4.0,3.0,220.0,3895.0,4,5648.267008985879
4.0,3.0,220.0,4000.0,4,5500.0
4.0,3.0,220.0,4000.0,4,5500.0
4.0,3.0,220.0,3940.0,4,5583.756345177665
4.0,3.0,220.0,3855.0,4,5706.874189364462
4.0,3.0,235.0,3400.0,4,6911.764705882353
4.0,3.0,235.0,3800.0,4,6184.210526315789
4.0,3.0,230.0,3951.0,4,5821.311060491015
3.0,1.5843757375501535,120.0,1544.0,3,7772.020725388601
1.0,0.0,75.0,840.0,1,8928.57142857143
2.0,0.0,58.0,1090.0,2,5321.100917431193
2.0,0.0,67.0,1200.0,2,5583.333333333333
2.0,0.0,49.0,900.0,2,5444.444444444444
2.0,1.0,60.0,1140.0,2,5263.1578947368425
2.0,1.0,65.0,1200.0,2,5416.666666666667
2.0,0.0,58.0,1050.0,2,5523.809523809524
2.0,1.0,65.0,1160.0,2,5603.448275862069
3.0,0.0,80.0,1625.0,3,4923.076923076923
3.0,1.0,70.0,1448.0,3,4834.254143646409
2.0,3.0,46.0,900.0,2,5111.111111111111
2.0,2.0,46.0,1125.0,2,4088.8888888888887
3.0,1.0,120.0,1200.0,3,10000.0
4.0,2.0,145.0,1800.0,4,8055.555555555556
4.0,2.0,180.0,2000.0,5,9000.0
3.0,3.0,39.5,1250.0,3,3160.0
2.0,1.0,42.0,916.0,2,4585.152838427947
1.0,0.0,35.5,850.0,2,4176.470588235294
3.0,1.0,39.5,1250.0,3,3160.0
3.0,2.0,42.0,1250.0,3,3360.0
2.0,2.0,47.0,950.0,2,4947.368421052632
7.0,1.5843757375501535,299.0,5000.0,7,5980.0
3.0,0.0,78.0,1200.0,2,6500.0
2.0,2.0,130.0,1500.0,2,8666.666666666666
2.0,1.0,150.0,1550.0,3,9677.41935483871
3.0,0.0,120.0,1590.0,3,7547.169811320755
3.0,0.0,250.0,3000.0,3,8333.333333333334
2.0,1.0,160.0,2000.0,4,8000.0
1.0,0.0,160.0,1500.0,2,10666.666666666666
1.0,0.0,41.0,700.0,1,5857.142857142857
2.0,1.0,51.0,1552.0,2,3286.082474226804
2.0,3.0,35.0,990.0,2,3535.3535353535353
3.0,2.0,280.0,4050.0,3,6913.580246913581
3.0,3.0,250.0,3900.0,3,6410.25641025641
4.0,2.0,250.0,4111.0,4,6081.24543906592
4.0,2.0,255.0,4428.0,4,5758.807588075881
3.0,0.0,200.0,1200.0,3,16666.666666666668
1.0,1.0,29.5,800.0,1,3687.5
2.0,2.0,40.0,1125.0,2,3555.5555555555557
2.0,2.0,39.25,1190.0,2,3298.3193277310925
2.0,2.0,39.0,1171.0,2,3330.486763450043
2.0,2.0,43.0,1140.0,2,3771.9298245614036
2.0,2.0,44.0,1250.0,3,3520.0
3.0,2.0,59.0,1670.0,3,3532.934131736527
9.0,3.0,210.0,5000.0,9,4200.0
4.0,3.0,460.0,2850.0,3,16140.350877192983
1.0,0.0,52.0,600.0,1,8666.666666666666
2.0,1.0,51.0,1113.0,2,4582.210242587601
2.0,1.0,52.0,1113.0,2,4672.057502246182
2.0,1.0,59.27,1360.0,3,4358.088235294118
2.0,1.0,56.5,1312.0,3,4306.40243902439
3.0,1.5843757375501535,95.0,2099.0,3,4525.964745116722
2.0,3.0,48.0,1230.0,2,3902.439024390244
2.0,3.0,66.0,1560.0,3,4230.7692307692305
2.0,2.0,171.0,1475.0,2,11593.22033898305
3.0,1.5843757375501535,260.0,2375.0,4,10947.368421052632
4.0,2.0,314.0,3700.0,4,8486.486486486487
2.0,2.0,52.0,1170.0,2,4444.444444444444
2.0,2.0,53.67,1102.0,2,4870.235934664247
2.0,1.0,46.5,950.0,2,4894.736842105263
2.0,1.0,50.36,1030.0,2,4889.320388349514
3.0,2.0,68.0,1390.0,3,4892.086330935252
3.0,3.0,75.0,1560.0,3,4807.692307692308
2.0,2.0,66.5,1385.0,3,4801.444043321299
2.0,1.0,57.9,1200.0,3,4825.0
2.0,1.5843757375501535,81.0,1296.0,2,6250.0
2.0,2.0,75.0,1175.0,2,6382.978723404255
3.0,2.0,74.0,1550.0,3,4774.193548387097
3.0,3.0,91.0,1845.0,3,4932.249322493225
2.0,0.0,56.0,1344.0,3,4166.666666666667
2.0,0.0,70.0,1500.0,3,4666.666666666667
4.0,2.0,260.0,2405.0,3,10810.81081081081
6.0,2.0,360.0,3595.0,4,10013.908205841446
2.0,2.0,55.0,1110.0,2,4954.954954954955
2.0,2.0,41.0,1110.0,2,3693.6936936936936
2.0,1.0,48.95,1020.0,2,4799.019607843137
2.0,1.0,45.47,980.0,2,4639.7959183673465
2.0,1.0,40.0,883.0,2,4530.011325028313
2.0,3.0,65.0,1200.0,2,5416.666666666667
2.0,1.0,40.95,883.0,2,4637.5990939977355
2.0,1.0,49.65,1070.0,2,4640.186915887851
2.0,1.0,50.0,883.0,2,5662.5141562853905
2.0,1.0,51.0,1155.0,2,4415.584415584415
2.0,1.0,45.0,883.0,2,5096.262740656852
2.0,2.0,65.0,1170.0,2,5555.555555555556
2.0,0.0,50.855,1029.5,2,4939.776590577951
2.0,1.0,43.61,940.0,2,4639.36170212766
2.0,2.0,48.95,1020.0,2,4799.019607843137
4.0,2.0,91.31,1710.0,3,5339.766081871345
2.0,2.0,64.31,1340.0,3,4799.253731343284
3.0,1.0,50.5,1082.0,3,4667.28280961183
2.0,3.0,64.31,1340.0,3,4799.253731343284
3.0,2.0,50.0,1082.0,3,4621.072088724584
3.0,2.0,74.0,1500.0,3,4933.333333333333
2.0,2.0,64.0,1410.0,3,4539.007092198582
2.0,1.0,60.0,1080.0,3,5555.555555555556
3.0,2.0,70.0,1500.0,3,4666.666666666667
2.0,1.0,45.9,1020.0,2,4500.0
2.0,2.0,49.73,1105.0,2,4500.4524886877825
2.0,1.0,45.9,1022.0,2,4491.19373776908
2.0,1.0,45.9,1019.0,2,4504.41609421001
2.0,1.0,46.0,1020.0,2,4509.803921568628
2.0,2.0,46.0,1021.0,2,4505.386875612145
2.0,2.0,45.9,1021.0,2,4495.592556317336
2.0,1.0,40.05,1068.0,2,3749.9999999999995
2.0,1.0,125.0,2400.0,2,5208.333333333333
3.0,3.0,75.0,1789.0,3,4192.286193404137
4.0,2.0,115.0,2150.0,4,5348.837209302325
5.0,3.0,130.0,2500.0,5,5200.0
2.0,1.0,160.0,2000.0,2,8000.0
2.0,2.0,52.5,1200.0,2,4375.0
2.0,2.0,65.0,1240.0,3,5241.935483870968
2.0,2.0,65.0,1240.0,3,5241.935483870968
1.0,0.0,33.0,600.0,1,5500.0
2.0,1.0,55.0,1103.0,2,4986.400725294651
3.0,1.0,80.0,2260.0,2,3539.8230088495575
3.0,1.0,68.0,1451.0,3,4686.423156443831
2.0,1.0,50.0,1209.0,2,4135.6492969396195
2.0,2.0,65.0,1495.0,3,4347.826086956522
3.0,2.0,79.5,1820.0,3,4368.131868131868
3.0,2.0,60.0,1350.0,3,4444.444444444444
2.0,1.0,62.8,1256.0,2,5000.0
2.0,1.0,62.8,1256.0,2,5000.0
2.0,2.0,36.0,884.0,1,4072.398190045249
2.0,2.0,40.0,710.0,1,5633.802816901409
2.0,2.0,55.0,1055.0,2,5213.270142180095
2.0,1.0,60.0,1223.0,2,4905.968928863451
2.0,1.0,49.0,956.0,2,5125.523012552301
2.0,2.0,40.0,1145.0,2,3493.4497816593885
2.0,1.5843757375501535,50.0,1212.0,2,4125.412541254125
2.0,2.0,55.0,1020.0,2,5392.156862745098
2.0,3.0,53.0,1120.0,2,4732.142857142857
2.0,1.0,50.0,1146.0,2,4363.001745200698
2.0,2.0,63.0,1190.0,2,5294.117647058823
2.0,1.0,80.0,1050.0,2,7619.047619047619
2.0,2.0,46.2,1100.0,2,4200.0
2.0,1.0,49.0,1080.0,2,4537.037037037037
2.0,3.0,58.0,1225.0,2,4734.693877551021
2.0,1.0,98.0,1630.0,3,6012.269938650306
3.0,0.0,160.0,2400.0,3,6666.666666666667
2.0,2.0,54.6,1350.0,3,4044.4444444444443
3.0,3.0,66.0,1560.0,3,4230.7692307692305
2.0,1.0,85.0,1400.0,3,6071.428571428572
2.0,1.0,79.0,1515.0,3,5214.521452145214
3.0,2.0,88.0,1850.0,3,4756.756756756757
3.0,2.0,90.0,1850.0,3,4864.864864864865
2.0,2.0,88.0,1850.0,3,4756.756756756757
2.0,2.0,89.0,1850.0,3,4810.810810810811
2.0,2.0,56.0,1523.0,3,3676.9533814839133
3.0,0.0,60.0,1350.0,3,4444.444444444444
3.0,3.0,85.0,1635.0,3,5198.7767584097855
2.0,3.0,99.0,2200.0,3,4500.0
3.0,0.0,180.0,1800.0,4,10000.0
3.0,2.0,180.0,2500.0,5,7200.0
2.0,1.0,48.0,980.0,2,4897.959183673469
2.0,0.0,91.0,1500.0,2,6066.666666666667
3.0,2.0,95.0,1650.0,3,5757.575757575758
4.0,1.0,145.0,2400.0,4,6041.666666666667
2.0,2.0,65.0,1350.0,2,4814.814814814815
2.0,0.0,40.0,750.0,2,5333.333333333333
1.0,0.0,14.0,400.0,1,3500.0
2.0,0.0,40.2,936.0,2,4294.871794871795
2.0,1.0,50.0,1077.0,2,4642.525533890436
2.0,2.0,44.95,1110.0,2,4049.5495495495497
2.0,1.0,58.56,1247.0,2,4696.0705693664795
3.0,2.0,180.0,2319.0,3,7761.966364812419
4.0,3.0,180.0,2430.0,3,7407.407407407408
4.0,2.0,125.0,2496.0,4,5008.01282051282
1.0,1.0,57.0,705.0,1,8085.106382978724
1.0,1.0,55.0,705.0,1,7801.418439716312
1.0,1.0,57.0,705.0,1,8085.106382978724
2.0,1.0,99.0,1392.0,2,7112.068965517241
2.0,2.0,85.5,1260.0,2,6785.714285714285
3.0,1.0,80.0,1300.0,3,6153.846153846154
1.0,2.0,51.0,500.0,1,10200.0
4.0,2.0,245.0,3500.0,4,7000.0
4.0,1.5843757375501535,280.0,3602.0,4,7773.459189339256
2.0,3.0,47.0,1178.0,2,3989.8132427843802
2.0,1.0,45.0,1095.0,2,4109.58904109589
3.0,2.0,66.0,1641.0,3,4021.9378427787933
3.0,2.0,81.0,1350.0,3,6000.0
3.0,2.0,78.0,1485.0,3,5252.525252525253
2.0,2.0,68.0,1265.0,2,5375.494071146245
2.0,1.0,62.0,1100.0,2,5636.363636363636
3.0,3.0,80.0,1520.0,3,5263.1578947368425
3.0,3.0,95.0,1620.0,3,5864.197530864198
3.0,1.0,250.0,2500.0,3,10000.0
4.0,2.0,290.0,5000.0,4,5800.0
4.0,2.0,200.0,3200.0,4,6250.0
2.0,1.0,110.0,1200.0,2,9166.666666666666
2.0,3.0,55.0,1275.0,2,4313.725490196079
6.0,3.0,205.0,2150.0,6,9534.883720930233
2.0,1.5843757375501535,55.0,1069.0,2,5144.9953227315245
3.0,3.0,85.0,1800.0,3,4722.222222222223
2.0,2.0,65.0,1360.0,3,4779.411764705882
2.0,1.0,70.0,1475.0,2,4745.762711864407
2.0,2.0,89.04,1308.0,2,6807.339449541284
2.0,1.0,89.04,1308.0,2,6807.339449541284
2.0,2.0,99.14,1469.0,2,6748.8087134104835
3.0,2.0,85.0,1485.0,3,5723.905723905724
3.0,2.0,135.0,2357.0,3,5727.619855748833
3.0,2.0,135.0,2357.0,3,5727.619855748833
2.0,1.0,55.0,985.0,2,5583.756345177665
2.0,2.0,60.0,1035.0,2,5797.101449275362
2.0,3.0,68.0,1350.0,3,5037.037037037037
2.0,3.0,72.5,1285.0,2,5642.023346303502
5.0,1.0,150.0,3200.0,4,4687.5
2.0,1.0,56.0,1330.0,2,4210.526315789473
4.0,2.0,150.0,2100.0,4,7142.857142857143
3.0,2.0,205.0,1900.0,3,10789.473684210527
1.0,1.0,21.0,674.0,1,3115.727002967359
1.0,1.0,20.5,640.0,1,3203.125
2.0,1.0,45.0,1053.0,2,4273.504273504273
2.0,0.0,35.0,1060.0,2,3301.8867924528304
2.0,2.0,30.0,1105.0,2,2714.9321266968327
2.0,2.0,30.0,1100.0,2,2727.2727272727275
3.0,2.0,133.0,2556.0,3,5203.442879499217
3.0,2.0,103.0,2111.0,3,4879.204168640455
12.0,1.5843757375501535,160.0,4000.0,10,4000.0
2.0,2.0,68.0,1163.0,2,5846.947549441101
2.0,1.0,45.0,1000.0,2,4500.0
2.0,2.0,41.1,967.0,2,4250.258531540848
2.0,2.0,50.0,1100.0,2,4545.454545454545
3.0,2.0,72.0,1374.0,3,5240.174672489083
3.0,1.5843757375501535,90.0,1674.0,3,5376.344086021505
2.0,2.0,63.0,1269.0,3,4964.5390070921985
5.0,2.0,120.0,2363.0,4,5078.290308929327
2.0,0.0,40.0,1095.0,2,3652.9680365296804
2.0,2.0,30.0,820.0,2,3658.5365853658536
4.0,2.0,34.5,1470.0,4,2346.938775510204
3.0,1.0,95.0,2600.0,4,3653.846153846154
2.0,0.0,48.0,1100.0,2,4363.636363636364
4.0,1.5843757375501535,130.0,2000.0,3,6500.0
2.0,1.0,49.8,1116.0,2,4462.365591397849
3.0,3.0,95.0,1500.0,3,6333.333333333333
2.0,0.0,510.0,3000.0,2,17000.0
3.0,2.0,88.0,1800.0,3,4888.888888888889
2.0,2.0,45.0,1200.0,2,3750.0
2.0,3.0,55.0,1424.0,3,3862.3595505617977
2.0,3.0,37.0,920.0,2,4021.7391304347825
2.0,2.0,49.0,1140.0,2,4298.245614035088
3.0,2.0,160.0,2000.0,3,8000.0
3.0,1.0,155.0,1942.0,3,7981.462409886714
5.0,1.5843757375501535,250.0,2849.0,4,8775.008775008775
2.0,3.0,65.0,1078.0,2,6029.684601113173
2.0,2.0,65.5,1101.0,2,5949.13714804723
2.0,2.0,65.5,1041.0,2,6292.026897214217
2.0,2.0,80.0,1300.0,2,6153.846153846154
2.0,1.0,64.0,1085.0,2,5898.617511520737
2.0,2.0,66.0,1101.0,2,5994.550408719346
3.0,2.0,185.0,2420.0,3,7644.628099173554
3.0,1.0,93.0,1730.0,3,5375.722543352601
4.0,2.0,275.0,3400.0,4,8088.235294117647
3.0,2.0,87.0,1645.0,3,5288.753799392097
4.0,3.0,115.0,2180.0,4,5275.229357798165
2.0,1.0,59.0,1161.0,2,5081.82601205857
2.0,1.0,65.0,1298.0,2,5007.704160246533
3.0,2.0,89.0,1798.0,3,4949.944382647386
3.0,2.0,76.0,1518.0,3,5006.587615283267
4.0,3.0,342.0,3000.0,4,11400.0
2.0,3.0,75.0,1206.0,2,6218.905472636816
2.0,1.0,97.65,1655.0,2,5900.302114803625
2.0,2.0,58.0,946.0,2,6131.0782241014795
2.0,2.0,75.0,1145.0,2,6550.218340611354
2.0,1.0,78.0,1184.0,2,6587.8378378378375
2.0,3.0,75.0,1055.0,2,7109.004739336493
2.0,1.0,167.0,1858.0,3,8988.15931108719
3.0,1.5843757375501535,150.0,1798.0,3,8342.602892102335
4.0,1.5843757375501535,204.0,2732.0,4,7467.0571010248905
4.0,1.5843757375501535,251.0,3356.0,4,7479.141835518474
4.0,1.5843757375501535,207.0,2774.0,4,7462.148521989906
4.0,3.0,191.0,2690.0,4,7100.371747211896
4.0,3.0,199.0,2690.0,4,7397.769516728625
4.0,3.0,191.0,2690.0,4,7100.371747211896
5.0,3.0,187.0,2658.0,4,7035.364936042137
4.0,3.0,208.0,2774.0,4,7498.197548666186
4.0,3.0,208.0,2774.0,4,7498.197548666186
4.0,3.0,201.0,2690.0,4,7472.118959107806
4.0,3.0,194.0,2732.0,4,7101.024890190337
5.0,3.0,189.0,2658.0,4,7110.609480812641
4.0,3.0,197.0,2774.0,4,7101.658255227109
4.0,1.5843757375501535,262.0,3496.0,4,7494.279176201373
4.0,3.0,197.0,2774.0,4,7101.658255227109
4.0,3.0,204.0,2732.0,4,7467.0571010248905
4.0,3.0,208.0,2774.0,4,7498.197548666186
4.0,1.5843757375501535,262.0,3504.0,4,7477.16894977169
2.0,1.0,45.0,935.0,2,4812.834224598931
2.0,1.0,72.0,1200.0,2,6000.0
2.0,1.0,70.0,1100.0,2,6363.636363636364
2.0,2.0,75.0,1171.0,2,6404.782237403928
2.0,1.0,45.0,935.0,2,4812.834224598931
2.0,1.0,74.0,1210.0,2,6115.702479338843
2.0,2.0,72.0,1171.0,2,6148.590947907771
2.0,1.0,77.0,1210.0,2,6363.636363636364
2.0,2.0,74.0,1330.0,2,5563.909774436091
2.0,2.0,73.0,1171.0,2,6233.98804440649
2.0,1.0,170.0,2640.0,2,6439.393939393939
3.0,2.0,100.0,1720.0,3,5813.953488372093
5.0,2.0,157.0,2760.0,3,5688.405797101449
5.0,1.0,142.0,2640.0,3,5378.787878787879
2.0,2.0,84.0,1480.0,3,5675.675675675676
3.0,2.0,95.0,1480.0,3,6418.918918918919
3.0,2.0,121.0,1859.0,3,6508.87573964497
5.0,1.0,173.0,2990.0,3,5785.953177257525
3.0,2.0,142.0,2300.0,3,6173.913043478261
3.0,2.0,106.0,1720.0,3,6162.790697674419
5.0,1.0,150.0,2640.0,3,5681.818181818182
3.0,2.0,170.0,2990.0,3,5685.61872909699
6.0,1.0,195.0,3630.0,4,5371.900826446281
6.0,0.0,200.5,3715.0,4,5397.039030955585
3.0,2.0,115.0,2010.0,4,5721.393034825871
6.0,1.0,196.0,3630.0,4,5399.449035812672
4.0,2.0,225.0,4000.0,4,5625.0
6.0,1.0,207.0,3630.0,4,5702.479338842975
6.0,0.0,212.5,3715.0,4,5720.053835800808
7.0,0.0,287.0,5020.0,5,5717.131474103586
4.0,2.0,140.0,3200.0,3,4375.0
5.0,3.0,318.0,3300.0,4,9636.363636363636
5.0,0.0,268.5,3317.5,4,8093.443858327054
3.0,2.0,82.0,1800.0,4,4555.555555555556
2.0,1.0,84.0,1198.0,2,7011.686143572621
2.0,0.0,97.0,1500.0,3,6466.666666666667
3.0,0.0,110.0,1738.0,3,6329.113924050633
4.0,3.0,345.0,4051.0,4,8516.415699827203
3.0,3.0,77.0,1340.0,3,5746.268656716418
1.0,0.0,20.03,425.0,1,4712.941176470588
2.0,3.0,39.7,1242.0,2,3196.45732689211
2.0,3.0,38.5,1206.0,2,3192.3714759535656
2.0,1.0,48.0,900.0,2,5333.333333333333
2.0,3.0,65.0,1166.0,2,5574.614065180103
2.0,2.0,63.0,1020.0,2,6176.470588235294
2.0,0.0,62.0,1176.0,2,5272.108843537415
2.0,2.0,65.0,1100.0,2,5909.090909090909
2.0,1.0,60.0,1200.0,2,5000.0
2.0,2.0,52.0,1067.0,2,4873.477038425492
2.0,1.0,60.0,1100.0,2,5454.545454545455
2.0,1.0,90.5,1708.0,3,5298.594847775175
2.0,0.0,75.0,1531.0,3,4898.758981058132
2.0,3.0,75.0,1360.0,3,5514.705882352941
2.0,2.0,90.63,1710.0,3,5300.0
2.0,2.0,70.0,1250.0,3,5600.0
3.0,1.0,71.55,1350.0,3,5300.0
3.0,1.0,75.0,1360.0,3,5514.705882352941
3.0,1.0,210.0,3400.0,4,6176.470588235294
2.0,2.0,35.0,1006.0,2,3479.1252485089462
2.0,2.0,40.0,1050.0,2,3809.5238095238096
2.0,2.0,50.0,1100.0,2,4545.454545454545
2.0,2.0,57.5,1400.0,2,4107.142857142857
2.0,2.0,60.0,1175.0,2,5106.382978723404
2.0,2.0,34.5,810.0,2,4259.259259259259
2.0,3.0,42.0,1000.0,2,4200.0
2.0,3.0,48.0,1068.0,2,4494.38202247191
2.0,3.0,67.0,1400.0,3,4785.714285714285
2.0,2.0,65.0,1510.0,3,4304.635761589404
2.0,1.0,65.0,1600.0,3,4062.5
6.0,1.5843757375501535,175.0,3800.0,6,4605.263157894737
4.0,2.0,214.0,2700.0,6,7925.925925925926
4.0,1.5843757375501535,365.0,3600.0,4,10138.888888888889
2.0,0.0,145.0,1480.0,3,9797.297297297297
5.0,1.5843757375501535,500.0,4346.0,4,11504.83202945237
2.0,3.0,45.5,993.0,2,4582.074521651561
1.0,1.0,40.0,661.0,1,6051.437216338881
2.0,1.0,87.0,1359.0,2,6401.766004415011
2.0,1.0,77.0,1198.0,2,6427.378964941569
2.0,1.0,70.0,1180.0,2,5932.203389830508
2.0,1.0,65.3,1000.0,2,6530.0
2.0,1.0,63.0,1109.0,2,5680.793507664563
2.0,2.0,79.0,1255.0,2,6294.820717131474
2.0,1.0,80.0,1210.0,2,6611.570247933884
2.0,1.0,77.0,1210.0,2,6363.636363636364
2.0,1.0,78.0,1210.0,2,6446.280991735537
2.0,2.0,60.0,1050.0,2,5714.285714285715
2.0,1.0,64.0,1007.0,2,6355.511420059583
2.0,1.0,77.93,1210.0,2,6440.495867768595
2.0,1.0,80.0,1230.0,2,6504.065040650406
2.0,1.0,57.0,980.0,2,5816.326530612245
2.0,2.0,69.0,1210.0,2,5702.479338842975
2.0,1.0,76.0,1343.0,2,5658.972449739389
3.0,1.0,90.0,1695.0,3,5309.734513274337
3.0,2.0,99.0,1546.0,3,6403.622250970246
2.0,2.0,75.0,1370.0,3,5474.4525547445255
1.0,0.0,53.0,936.0,1,5662.393162393162
1.0,0.0,20.0,500.0,1,4000.0
3.0,3.0,100.0,1827.0,3,5473.453749315819
2.0,0.0,115.0,1600.0,2,7187.5
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,43.0,1092.0,2,3937.7289377289376
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,47.0,1194.0,2,3936.348408710218
3.0,3.0,225.0,1200.0,3,18750.0
2.0,0.0,35.0,850.0,2,4117.64705882353
2.0,0.0,35.0,850.0,2,4117.64705882353
3.0,0.0,65.0,1900.0,3,3421.0526315789475
2.0,1.0,59.8,1247.0,2,4795.50922213312
2.0,2.0,42.0,900.0,2,4666.666666666667
2.0,1.0,66.0,1302.0,2,5069.124423963133
2.0,2.0,62.35,1247.0,2,5000.0
2.0,3.0,68.0,1350.0,2,5037.037037037037
2.0,3.0,80.0,1550.0,3,5161.290322580645
2.0,3.0,80.0,1550.0,3,5161.290322580645
2.0,2.0,49.9,966.0,2,5165.631469979296
2.0,1.0,49.0,966.0,2,5072.463768115942
2.0,2.0,50.0,966.0,2,5175.983436853002
3.0,3.0,110.0,1870.0,3,5882.35294117647
3.0,1.0,67.0,1286.0,3,5209.9533437014
2.0,1.0,25.0,982.0,2,2545.8248472505093
2.0,2.0,28.18,1105.0,2,2550.2262443438913
2.0,1.5843757375501535,92.0,1900.0,3,4842.105263157895
2.0,2.0,39.55,920.0,2,4298.91304347826
2.0,1.0,46.39,1160.0,2,3999.137931034483
2.0,2.0,46.39,1160.0,2,3999.137931034483
2.0,1.0,46.39,1160.0,2,3999.137931034483
2.0,2.0,58.99,1475.0,3,3999.322033898305
2.0,2.0,50.79,1270.0,3,3999.212598425197
2.0,2.0,50.79,1270.0,3,3999.212598425197
2.0,2.0,50.79,1270.0,3,3999.212598425197
2.0,2.0,58.99,1475.0,3,3999.322033898305
2.0,1.0,50.79,1270.0,3,3999.212598425197
2.0,3.0,50.79,1270.0,3,3999.212598425197
2.0,2.0,58.99,1475.0,3,3999.322033898305
2.0,2.0,50.79,1270.0,3,3999.212598425197
2.0,2.0,50.79,1270.0,3,3999.212598425197
2.0,2.0,52.2,1160.0,2,4500.0
2.0,3.0,58.25,1355.0,3,4298.89298892989
2.0,2.0,57.15,1270.0,3,4500.0
2.0,0.0,54.0,1300.0,2,4153.846153846154
1.0,0.0,218.0,1500.0,2,14533.333333333334
2.0,1.0,200.0,1500.0,3,13333.333333333334
1.0,0.0,33.645,801.0,1,4200.374531835207
2.0,1.0,49.75,1280.0,2,3886.71875
2.0,0.0,46.0,1115.0,2,4125.5605381165915
2.0,2.0,55.0,800.0,2,6875.0
2.0,2.0,60.0,1240.0,2,4838.709677419355
3.0,1.0,46.14,1200.0,2,3845.0
3.0,0.0,150.0,1800.0,3,8333.333333333334
4.0,1.0,600.0,4050.0,5,14814.814814814816
1.0,1.0,41.0,700.0,1,5857.142857142857
2.0,2.0,87.5,1352.0,2,6471.89349112426
2.0,2.0,68.0,1190.0,2,5714.285714285715
2.0,2.0,85.0,1352.0,2,6286.98224852071
2.0,2.0,75.0,1352.0,2,5547.337278106509
4.0,2.0,192.0,2273.0,3,8446.986361636604
3.0,3.0,125.0,2100.0,3,5952.380952380952
4.0,3.0,162.0,2028.0,4,7988.165680473373
3.0,1.5843757375501535,285.0,2280.0,3,12500.0
1.0,0.0,88.2,588.0,1,15000.0
2.0,1.0,55.0,1310.0,3,4198.473282442748
2.0,2.0,52.0,1076.0,2,4832.71375464684
3.0,1.0,65.0,1450.0,3,4482.758620689655
4.0,2.0,290.0,2675.0,4,10841.121495327103
3.0,0.0,169.0,1405.0,3,12028.469750889679
2.0,2.0,46.0,1040.0,2,4423.076923076923
2.0,2.0,65.0,1235.0,2,5263.1578947368425
2.0,1.0,55.0,970.0,2,5670.103092783505
2.0,2.0,60.0,1200.0,2,5000.0
2.0,2.0,72.0,1150.0,2,6260.869565217391
2.0,1.0,48.0,1080.0,2,4444.444444444444
